Name	ID	Date	Time		Latitude	Longitude		Speed
Gevaudan (6759) Tellus	T5H-6840	11/10/2020	00:00		47.631907	07.556783		0
Kayla (3412) Tellus	T5H-6839	11/10/2020	00:00		47.632255	07.555395		0
Gevaudan (6759) Tellus	T5H-6840	11/10/2020	01:00		47.631000	07.558182		0
Kayla (3412) Tellus	T5H-6839	11/10/2020	01:00		47.630895	07.558023		0
Gevaudan (6759) Tellus	T5H-6840	11/10/2020	02:00		47.630168	07.558838		0
Kayla (3412) Tellus	T5H-6839	11/10/2020	02:00		47.630172	07.558820		0
Gevaudan (6759) Tellus	T5H-6840	11/10/2020	03:00		47.629828	07.558440		0
Kayla (3412) Tellus	T5H-6839	11/10/2020	03:00		47.629607	07.558595		0
Gevaudan (6759) Tellus	T5H-6840	11/10/2020	04:00		47.629910	07.558327		0
Kayla (3412) Tellus	T5H-6839	11/10/2020	04:00		47.629223	07.558955		0
Kayla (3412) Tellus	T5H-6839	11/10/2020	05:00		47.630137	07.561507		0
Gevaudan (6759) Tellus	T5H-6840	11/10/2020	05:00		47.630147	07.561470		0
Kayla (3412) Tellus	T5H-6839	11/10/2020	06:00		47.629942	07.561470		0
Gevaudan (6759) Tellus	T5H-6840	11/10/2020	06:00		47.629940	07.561733		0
Kayla (3412) Tellus	T5H-6839	11/10/2020	07:00		47.630158	07.559852		0
Gevaudan (6759) Tellus	T5H-6840	11/10/2020	07:00		47.630068	07.560002		0
Kayla (3412) Tellus	T5H-6839	11/10/2020	08:00		47.626412	07.562090		0
Gevaudan (6759) Tellus	T5H-6840	11/10/2020	08:00		47.626448	07.562277		0
Kayla (3412) Tellus	T5H-6839	11/10/2020	09:00		47.627183	07.561872		0
Gevaudan (6759) Tellus	T5H-6840	11/10/2020	09:00		47.627142	07.562167		0
Kayla (3412) Tellus	T5H-6839	11/10/2020	10:00		47.626647	07.561828		0
Gevaudan (6759) Tellus	T5H-6840	11/10/2020	10:00		47.626718	07.561638		0
Kayla (3412) Tellus	T5H-6839	11/10/2020	11:00		47.626330	07.560792		0
Gevaudan (6759) Tellus	T5H-6840	11/10/2020	11:00		47.626428	07.560917		0
Kayla (3412) Tellus	T5H-6839	11/10/2020	12:00		47.625655	07.561487		0
Kayla (3412) Tellus	T5H-6839	11/10/2020	13:00		47.626527	07.561983		0
Gevaudan (6759) Tellus	T5H-6840	11/10/2020	13:00		47.626488	07.561927		0
Kayla (3412) Tellus	T5H-6839	11/10/2020	14:00		47.626415	07.562105		0
Gevaudan (6759) Tellus	T5H-6840	11/10/2020	14:00		47.626747	07.561965		0
Kayla (3412) Tellus	T5H-6839	11/10/2020	15:00		47.626737	07.561723		0
Kayla (3412) Tellus	T5H-6839	11/10/2020	16:00		47.630358	07.557817		0
Gevaudan (6759) Tellus	T5H-6840	11/10/2020	16:00		47.630285	07.557793		0
Kayla (3412) Tellus	T5H-6839	11/10/2020	17:00		47.630808	07.556782		0
Gevaudan (6759) Tellus	T5H-6840	11/10/2020	17:00		47.631027	07.556887		0
Gevaudan (6759) Tellus	T5H-6840	11/10/2020	18:00		47.631208	07.556538		0
Kayla (3412) Tellus	T5H-6839	11/10/2020	18:00		47.631237	07.556703		0
Kayla (3412) Tellus	T5H-6839	11/10/2020	19:00		47.630347	07.556612		0
Gevaudan (6759) Tellus	T5H-6840	11/10/2020	19:00		47.630138	07.556000		0
Kayla (3412) Tellus	T5H-6839	11/10/2020	20:00		47.629248	07.557182		0
Gevaudan (6759) Tellus	T5H-6840	11/10/2020	20:00		47.629223	07.557273		0
Gevaudan (6759) Tellus	T5H-6840	11/10/2020	21:00		47.629542	07.557015		0
Gevaudan (6759) Tellus	T5H-6840	11/10/2020	22:00		47.629457	07.557057		0
Gevaudan (6759) Tellus	T5H-6840	11/10/2020	23:00		47.629468	07.557033		0
Gevaudan (6759) Tellus	T5H-6840	11/11/2020	00:00		47.629590	07.556870		0
Gevaudan (6759) Tellus	T5H-6840	11/11/2020	01:00		47.629303	07.556693		0
Gevaudan (6759) Tellus	T5H-6840	11/11/2020	02:00		47.629205	07.556970		0
Kayla (3412) Tellus	T5H-6839	11/11/2020	02:00		47.628408	07.558202		0
Gevaudan (6759) Tellus	T5H-6840	11/11/2020	03:00		47.629243	07.556970		0
Kayla (3412) Tellus	T5H-6839	11/11/2020	03:00		47.628492	07.557753		0
Kayla (3412) Tellus	T5H-6839	11/11/2020	04:00		47.628167	07.558105		0
Gevaudan (6759) Tellus	T5H-6840	11/11/2020	04:00		47.628527	07.558088		0
Gevaudan (6759) Tellus	T5H-6840	11/11/2020	05:00		47.628208	07.557995		0
Kayla (3412) Tellus	T5H-6839	11/11/2020	05:00		47.628193	07.558052		0
Kayla (3412) Tellus	T5H-6839	11/11/2020	06:00		47.628145	07.558068		0
Gevaudan (6759) Tellus	T5H-6840	11/11/2020	06:00		47.628357	07.558295		0
Kayla (3412) Tellus	T5H-6839	11/11/2020	07:00		47.627372	07.559913		0
Gevaudan (6759) Tellus	T5H-6840	11/11/2020	07:00		47.627428	07.560100		0
Kayla (3412) Tellus	T5H-6839	11/11/2020	08:00		47.626825	07.560663		0
Gevaudan (6759) Tellus	T5H-6840	11/11/2020	08:00		47.626842	07.561012		0
Gevaudan (6759) Tellus	T5H-6840	11/11/2020	09:00		47.626033	07.560682		0
Kayla (3412) Tellus	T5H-6839	11/11/2020	09:00		47.625762	07.560522		0
Kayla (3412) Tellus	T5H-6839	11/11/2020	10:00		47.625233	07.561915		0
Gevaudan (6759) Tellus	T5H-6840	11/11/2020	10:00		47.625043	07.562595		0
Kayla (3412) Tellus	T5H-6839	11/11/2020	11:00		47.625297	07.561707		0
Gevaudan (6759) Tellus	T5H-6840	11/11/2020	11:00		47.625107	07.562135		0
Kayla (3412) Tellus	T5H-6839	11/11/2020	12:00		47.625367	07.561698		0
Gevaudan (6759) Tellus	T5H-6840	11/11/2020	12:00		47.625127	07.562190		0
Kayla (3412) Tellus	T5H-6839	11/11/2020	13:00		47.625468	07.561595		0
Gevaudan (6759) Tellus	T5H-6840	11/11/2020	13:00		47.625420	07.561973		0
Gevaudan (6759) Tellus	T5H-6840	11/11/2020	14:00		47.625627	07.561527		0
Kayla (3412) Tellus	T5H-6839	11/11/2020	14:00		47.625385	07.561600		0
Kayla (3412) Tellus	T5H-6839	11/11/2020	15:00		47.625373	07.560960		0
Gevaudan (6759) Tellus	T5H-6840	11/11/2020	15:00		47.626920	07.558623		0
Gevaudan (6759) Tellus	T5H-6840	11/11/2020	16:00		47.629467	07.559563		0
Kayla (3412) Tellus	T5H-6839	11/11/2020	16:00		47.629043	07.559297		0
Gevaudan (6759) Tellus	T5H-6840	11/11/2020	17:00		47.631150	07.557992		0
Kayla (3412) Tellus	T5H-6839	11/11/2020	17:00		47.631515	07.558727		0
Kayla (3412) Tellus	T5H-6839	11/11/2020	18:00		47.631003	07.558347		0
Gevaudan (6759) Tellus	T5H-6840	11/11/2020	18:00		47.630815	07.558927		0
Gevaudan (6759) Tellus	T5H-6840	11/11/2020	19:00		47.631268	07.560402		0
Kayla (3412) Tellus	T5H-6839	11/11/2020	19:00		47.630640	07.559532		0
Kayla (3412) Tellus	T5H-6839	11/11/2020	20:00		47.630603	07.559602		0
Gevaudan (6759) Tellus	T5H-6840	11/11/2020	20:00		47.630800	07.559485		0
Gevaudan (6759) Tellus	T5H-6840	11/11/2020	21:00		47.630218	07.559898		0
Kayla (3412) Tellus	T5H-6839	11/11/2020	21:00		47.631305	07.560348		0
Kayla (3412) Tellus	T5H-6839	11/11/2020	22:00		47.629600	07.560080		0
Gevaudan (6759) Tellus	T5H-6840	11/11/2020	22:00		47.631262	07.557795		0
Kayla (3412) Tellus	T5H-6839	11/11/2020	23:00		47.629947	07.559517		0
Gevaudan (6759) Tellus	T5H-6840	11/11/2020	23:00		47.631382	07.557903		0
Gevaudan (6759) Tellus	T5H-6840	11/12/2020	00:00		47.631227	07.557867		0
Kayla (3412) Tellus	T5H-6839	11/12/2020	00:00		47.629928	07.559332		0
Kayla (3412) Tellus	T5H-6839	11/12/2020	01:00		47.630075	07.559337		0
Gevaudan (6759) Tellus	T5H-6840	11/12/2020	01:00		47.631252	07.558033		0
Gevaudan (6759) Tellus	T5H-6840	11/12/2020	02:00		47.631173	07.557997		0
Kayla (3412) Tellus	T5H-6839	11/12/2020	02:00		47.630090	07.559407		0
Gevaudan (6759) Tellus	T5H-6840	11/12/2020	03:00		47.631332	07.557963		0
Kayla (3412) Tellus	T5H-6839	11/12/2020	03:00		47.630435	07.559207		0
Kayla (3412) Tellus	T5H-6839	11/12/2020	04:00		47.630248	07.559152		0
Gevaudan (6759) Tellus	T5H-6840	11/12/2020	04:00		47.631318	07.557928		0
Kayla (3412) Tellus	T5H-6839	11/12/2020	05:00		47.630160	07.559278		0
Gevaudan (6759) Tellus	T5H-6840	11/12/2020	05:00		47.631228	07.557935		0
Gevaudan (6759) Tellus	T5H-6840	11/12/2020	06:00		47.631243	07.557985		0
Kayla (3412) Tellus	T5H-6839	11/12/2020	06:00		47.630115	07.559232		0
Kayla (3412) Tellus	T5H-6839	11/12/2020	07:00		47.630312	07.559300		0
Gevaudan (6759) Tellus	T5H-6840	11/12/2020	07:00		47.631355	07.557943		0
Gevaudan (6759) Tellus	T5H-6840	11/12/2020	08:00		47.629685	07.560557		0
Kayla (3412) Tellus	T5H-6839	11/12/2020	08:00		47.629988	07.559903		0
Kayla (3412) Tellus	T5H-6839	11/12/2020	09:00		47.629655	07.560678		0
Gevaudan (6759) Tellus	T5H-6840	11/12/2020	09:00		47.630008	07.561473		0
Kayla (3412) Tellus	T5H-6839	11/12/2020	10:00		47.628207	07.561805		0
Gevaudan (6759) Tellus	T5H-6840	11/12/2020	10:00		47.627947	07.562090		0
Kayla (3412) Tellus	T5H-6839	11/12/2020	11:00		47.627077	07.561618		0
Gevaudan (6759) Tellus	T5H-6840	11/12/2020	11:00		47.626958	07.561245		0
Kayla (3412) Tellus	T5H-6839	11/12/2020	12:00		47.627255	07.561557		0
Gevaudan (6759) Tellus	T5H-6840	11/12/2020	12:00		47.627117	07.561163		0
Kayla (3412) Tellus	T5H-6839	11/12/2020	13:00		47.627200	07.561603		0
Gevaudan (6759) Tellus	T5H-6840	11/12/2020	13:00		47.626902	07.561580		0
Kayla (3412) Tellus	T5H-6839	11/12/2020	14:00		47.627618	07.561463		0
Gevaudan (6759) Tellus	T5H-6840	11/12/2020	14:00		47.627230	07.561397		0
Kayla (3412) Tellus	T5H-6839	11/12/2020	15:00		47.630432	07.559283		0
Gevaudan (6759) Tellus	T5H-6840	11/12/2020	15:00		47.631275	07.557987		0
Kayla (3412) Tellus	T5H-6839	11/12/2020	16:00		47.630507	07.557190		0
Gevaudan (6759) Tellus	T5H-6840	11/12/2020	16:00		47.630768	07.556877		0
Gevaudan (6759) Tellus	T5H-6840	11/12/2020	17:00		47.630222	07.557565		0
Kayla (3412) Tellus	T5H-6839	11/12/2020	17:00		47.630277	07.557838		0
Gevaudan (6759) Tellus	T5H-6840	11/12/2020	18:00		47.630392	07.559252		0
Kayla (3412) Tellus	T5H-6839	11/12/2020	18:00		47.630320	07.559357		0
Gevaudan (6759) Tellus	T5H-6840	11/12/2020	19:00		47.631208	07.557903		0
Kayla (3412) Tellus	T5H-6839	11/12/2020	19:00		47.630342	07.559267		0
Kayla (3412) Tellus	T5H-6839	11/12/2020	20:00		47.630355	07.559385		0
Gevaudan (6759) Tellus	T5H-6840	11/12/2020	20:00		47.631267	07.558045		0
Gevaudan (6759) Tellus	T5H-6840	11/12/2020	21:00		47.630338	07.559348		0
Kayla (3412) Tellus	T5H-6839	11/12/2020	21:00		47.630373	07.559063		0
Kayla (3412) Tellus	T5H-6839	11/12/2020	22:00		47.629985	07.559553		0
Gevaudan (6759) Tellus	T5H-6840	11/12/2020	22:00		47.630077	07.559497		0
Gevaudan (6759) Tellus	T5H-6840	11/12/2020	23:00		47.629155	07.559237		0
Kayla (3412) Tellus	T5H-6839	11/12/2020	23:00		47.629452	07.559590		0
Kayla (3412) Tellus	T5H-6839	11/13/2020	00:00		47.629430	07.559318		0
Gevaudan (6759) Tellus	T5H-6840	11/13/2020	00:00		47.629478	07.559268		0
Gevaudan (6759) Tellus	T5H-6840	11/13/2020	01:00		47.629450	07.559070		0
Kayla (3412) Tellus	T5H-6839	11/13/2020	01:00		47.629482	07.559568		0
Gevaudan (6759) Tellus	T5H-6840	11/13/2020	02:00		47.629343	07.559428		0
Kayla (3412) Tellus	T5H-6839	11/13/2020	02:00		47.629465	07.559672		0
Gevaudan (6759) Tellus	T5H-6840	11/13/2020	03:00		47.629320	07.559567		0
Kayla (3412) Tellus	T5H-6839	11/13/2020	03:00		47.629593	07.559577		0
Gevaudan (6759) Tellus	T5H-6840	11/13/2020	04:00		47.629485	07.559175		0
Kayla (3412) Tellus	T5H-6839	11/13/2020	04:00		47.629558	07.559612		0
Kayla (3412) Tellus	T5H-6839	11/13/2020	05:00		47.629547	07.559557		0
Gevaudan (6759) Tellus	T5H-6840	11/13/2020	05:00		47.629385	07.559250		0
Gevaudan (6759) Tellus	T5H-6840	11/13/2020	06:00		47.629353	07.559263		0
Kayla (3412) Tellus	T5H-6839	11/13/2020	06:00		47.629555	07.559597		0
Gevaudan (6759) Tellus	T5H-6840	11/13/2020	07:00		47.629407	07.559393		0
Kayla (3412) Tellus	T5H-6839	11/13/2020	07:00		47.629662	07.559702		0
Kayla (3412) Tellus	T5H-6839	11/13/2020	08:00		47.630002	07.559900		0
Gevaudan (6759) Tellus	T5H-6840	11/13/2020	08:00		47.629960	07.560102		0
Kayla (3412) Tellus	T5H-6839	11/13/2020	09:00		47.630413	07.559110		0
Gevaudan (6759) Tellus	T5H-6840	11/13/2020	09:00		47.630455	07.559370		0
Kayla (3412) Tellus	T5H-6839	11/13/2020	10:00		47.626070	07.562643		0
Gevaudan (6759) Tellus	T5H-6840	11/13/2020	10:00		47.625827	07.562710		0
Kayla (3412) Tellus	T5H-6839	11/13/2020	11:00		47.626110	07.562482		0
Gevaudan (6759) Tellus	T5H-6840	11/13/2020	11:00		47.625542	07.562632		0
Gevaudan (6759) Tellus	T5H-6840	11/13/2020	12:00		47.528798	07.562498		0
Kayla (3412) Tellus	T5H-6839	11/13/2020	12:00		47.626020	07.562668		0
Kayla (3412) Tellus	T5H-6839	11/13/2020	13:00		47.626177	07.561807		0
Gevaudan (6759) Tellus	T5H-6840	11/13/2020	13:00		47.625648	07.562295		0
Gevaudan (6759) Tellus	T5H-6840	11/13/2020	14:00		47.625887	07.561423		0
Kayla (3412) Tellus	T5H-6839	11/13/2020	14:00		47.626272	07.561073		0
Kayla (3412) Tellus	T5H-6839	11/13/2020	15:00		47.626133	07.561260		0
Gevaudan (6759) Tellus	T5H-6840	11/13/2020	15:00		47.626223	07.561152		0
Gevaudan (6759) Tellus	T5H-6840	11/13/2020	16:00		47.631227	07.557767		0
Kayla (3412) Tellus	T5H-6839	11/13/2020	16:00		47.631172	07.557898		0
Kayla (3412) Tellus	T5H-6839	11/13/2020	17:00		47.630470	07.558593		0
Gevaudan (6759) Tellus	T5H-6840	11/13/2020	17:00		47.630480	07.558732		0
Kayla (3412) Tellus	T5H-6839	11/13/2020	18:00		47.630177	07.556607		0
Gevaudan (6759) Tellus	T5H-6840	11/13/2020	18:00		47.630297	07.556353		0
Gevaudan (6759) Tellus	T5H-6840	11/13/2020	19:00		47.631198	07.557848		0
Kayla (3412) Tellus	T5H-6839	11/13/2020	19:00		47.630680	07.557430		0
Gevaudan (6759) Tellus	T5H-6840	11/13/2020	20:00		47.631103	07.558167		0
Kayla (3412) Tellus	T5H-6839	11/13/2020	20:00		47.631257	07.557878		0
Kayla (3412) Tellus	T5H-6839	11/13/2020	21:00		47.631175	07.557858		0
Gevaudan (6759) Tellus	T5H-6840	11/13/2020	21:00		47.631240	07.557957		0
Kayla (3412) Tellus	T5H-6839	11/13/2020	22:00		47.631085	07.557967		0
Gevaudan (6759) Tellus	T5H-6840	11/13/2020	22:00		47.631253	07.557898		0
Kayla (3412) Tellus	T5H-6839	11/13/2020	23:00		47.631055	07.557927		0
Gevaudan (6759) Tellus	T5H-6840	11/13/2020	23:00		47.631192	07.557942		0
Kayla (3412) Tellus	T5H-6839	11/14/2020	00:00		47.631243	07.557722		0
Gevaudan (6759) Tellus	T5H-6840	11/14/2020	00:00		47.631173	07.557885		0
Kayla (3412) Tellus	T5H-6839	11/14/2020	01:00		47.631320	07.557932		0
Gevaudan (6759) Tellus	T5H-6840	11/14/2020	01:00		47.631200	07.557782		0
Gevaudan (6759) Tellus	T5H-6840	11/14/2020	02:00		47.631265	07.557845		0
Kayla (3412) Tellus	T5H-6839	11/14/2020	02:00		47.631180	07.557977		0
Kayla (3412) Tellus	T5H-6839	11/14/2020	03:00		47.631165	07.558042		0
Gevaudan (6759) Tellus	T5H-6840	11/14/2020	03:00		47.631312	07.557838		0
Kayla (3412) Tellus	T5H-6839	11/14/2020	04:00		47.631088	07.558003		0
Gevaudan (6759) Tellus	T5H-6840	11/14/2020	04:00		47.631395	07.557852		0
Kayla (3412) Tellus	T5H-6839	11/14/2020	05:00		47.631100	07.558087		0
Gevaudan (6759) Tellus	T5H-6840	11/14/2020	05:00		47.629957	07.557927		0
Kayla (3412) Tellus	T5H-6839	11/14/2020	06:00		47.631283	07.557908		0
Gevaudan (6759) Tellus	T5H-6840	11/14/2020	06:00		47.631272	07.558113		0
Kayla (3412) Tellus	T5H-6839	11/14/2020	07:00		47.631223	07.557737		0
Gevaudan (6759) Tellus	T5H-6840	11/14/2020	07:00		47.631222	07.558265		0
Gevaudan (6759) Tellus	T5H-6840	11/14/2020	08:00		47.629955	07.560153		0
Kayla (3412) Tellus	T5H-6839	11/14/2020	08:00		47.629875	07.560075		0
Kayla (3412) Tellus	T5H-6839	11/14/2020	09:00		47.630250	07.559905		0
Gevaudan (6759) Tellus	T5H-6840	11/14/2020	09:00		47.630027	07.560648		0
Gevaudan (6759) Tellus	T5H-6840	11/14/2020	10:00		47.626818	07.560928		0
Kayla (3412) Tellus	T5H-6839	11/14/2020	10:00		47.626985	07.560963		0
Kayla (3412) Tellus	T5H-6839	11/14/2020	11:00		47.626762	07.561835		0
Gevaudan (6759) Tellus	T5H-6840	11/14/2020	11:00		47.626280	07.562217		0
Kayla (3412) Tellus	T5H-6839	11/14/2020	12:00		47.626588	07.561682		0
Gevaudan (6759) Tellus	T5H-6840	11/14/2020	12:00		47.626458	07.562072		0
Gevaudan (6759) Tellus	T5H-6840	11/14/2020	13:00		47.626528	07.561768		0
Kayla (3412) Tellus	T5H-6839	11/14/2020	13:00		47.626555	07.561680		0
Gevaudan (6759) Tellus	T5H-6840	11/14/2020	14:00		47.628822	07.562312		0
Kayla (3412) Tellus	T5H-6839	11/14/2020	14:00		47.628438	07.561682		0
Kayla (3412) Tellus	T5H-6839	11/14/2020	15:00		47.630347	07.561713		0
Gevaudan (6759) Tellus	T5H-6840	11/14/2020	15:00		47.630128	07.562483		0
Gevaudan (6759) Tellus	T5H-6840	11/14/2020	16:00		47.630558	07.561592		0
Kayla (3412) Tellus	T5H-6839	11/14/2020	16:00		47.630698	07.561433		0
Gevaudan (6759) Tellus	T5H-6840	11/14/2020	17:00		47.629827	07.560065		0
Kayla (3412) Tellus	T5H-6839	11/14/2020	17:00		47.629938	07.559955		0
Gevaudan (6759) Tellus	T5H-6840	11/14/2020	18:00		47.630912	07.557008		0
Kayla (3412) Tellus	T5H-6839	11/14/2020	18:00		47.630263	07.558162		0
Kayla (3412) Tellus	T5H-6839	11/14/2020	19:00		47.630355	07.557903		0
Gevaudan (6759) Tellus	T5H-6840	11/14/2020	19:00		47.630338	07.557108		0
Kayla (3412) Tellus	T5H-6839	11/14/2020	20:00		47.630263	07.557867		0
Gevaudan (6759) Tellus	T5H-6840	11/14/2020	20:00		47.630297	07.556963		0
Gevaudan (6759) Tellus	T5H-6840	11/14/2020	21:00		47.630358	07.557033		0
Kayla (3412) Tellus	T5H-6839	11/14/2020	21:00		47.630220	07.558018		0
Kayla (3412) Tellus	T5H-6839	11/14/2020	22:00		47.630422	07.558658		0
Gevaudan (6759) Tellus	T5H-6840	11/14/2020	22:00		47.630395	07.558762		0
Gevaudan (6759) Tellus	T5H-6840	11/14/2020	23:00		47.630295	07.559427		0
Kayla (3412) Tellus	T5H-6839	11/14/2020	23:00		47.630353	07.559257		0
Gevaudan (6759) Tellus	T5H-6840	11/15/2020	00:00		47.630053	07.559008		0
Kayla (3412) Tellus	T5H-6839	11/15/2020	00:00		47.630345	07.559095		0
Gevaudan (6759) Tellus	T5H-6840	11/15/2020	01:00		47.630398	07.559282		0
Kayla (3412) Tellus	T5H-6839	11/15/2020	01:00		47.630302	07.559215		0
Gevaudan (6759) Tellus	T5H-6840	11/15/2020	02:00		47.630332	07.559237		0
Kayla (3412) Tellus	T5H-6839	11/15/2020	02:00		47.630270	07.559358		0
Gevaudan (6759) Tellus	T5H-6840	11/15/2020	03:00		47.629705	07.560350		0
Kayla (3412) Tellus	T5H-6839	11/15/2020	03:00		47.629993	07.559797		0
Kayla (3412) Tellus	T5H-6839	11/15/2020	04:00		47.629952	07.559855		0
Gevaudan (6759) Tellus	T5H-6840	11/15/2020	04:00		47.629257	07.561165		0
Kayla (3412) Tellus	T5H-6839	11/15/2020	05:00		47.629897	07.559912		0
Gevaudan (6759) Tellus	T5H-6840	11/15/2020	05:00		47.629698	07.560510		0
Kayla (3412) Tellus	T5H-6839	11/15/2020	06:00		47.630022	07.559842		0
Gevaudan (6759) Tellus	T5H-6840	11/15/2020	06:00		47.629753	07.560630		0
Kayla (3412) Tellus	T5H-6839	11/15/2020	07:00		47.630007	07.559983		0
Gevaudan (6759) Tellus	T5H-6840	11/15/2020	07:00		47.629663	07.560515		0
Kayla (3412) Tellus	T5H-6839	11/15/2020	08:00		47.630052	07.561745		0
Gevaudan (6759) Tellus	T5H-6840	11/15/2020	08:00		47.629748	07.560215		0
Kayla (3412) Tellus	T5H-6839	11/15/2020	09:00		47.629163	07.561673		0
Gevaudan (6759) Tellus	T5H-6840	11/15/2020	09:00		47.629520	07.561865		0
Gevaudan (6759) Tellus	T5H-6840	11/15/2020	10:00		47.630045	07.562023		0
Kayla (3412) Tellus	T5H-6839	11/15/2020	10:00		47.630195	07.562180		0
Kayla (3412) Tellus	T5H-6839	11/15/2020	11:00		47.630518	07.562648		0
Gevaudan (6759) Tellus	T5H-6840	11/15/2020	11:00		47.630887	07.562162		0
Kayla (3412) Tellus	T5H-6839	11/15/2020	12:00		47.631448	07.562162		0
Gevaudan (6759) Tellus	T5H-6840	11/15/2020	12:00		47.631072	07.563105		0
Kayla (3412) Tellus	T5H-6839	11/15/2020	13:00		47.631205	07.562753		0
Gevaudan (6759) Tellus	T5H-6840	11/15/2020	13:00		47.630970	07.563172		0
Kayla (3412) Tellus	T5H-6839	11/15/2020	14:00		47.631287	07.562750		0
Gevaudan (6759) Tellus	T5H-6840	11/15/2020	14:00		47.631160	07.563087		0
Kayla (3412) Tellus	T5H-6839	11/15/2020	15:00		47.631357	07.562630		0
Gevaudan (6759) Tellus	T5H-6840	11/15/2020	15:00		47.631142	07.563077		0
Kayla (3412) Tellus	T5H-6839	11/15/2020	16:00		47.630242	07.561697		0
Gevaudan (6759) Tellus	T5H-6840	11/15/2020	16:00		47.630200	07.561787		0
Gevaudan (6759) Tellus	T5H-6840	11/15/2020	17:00		47.632750	07.554542		0
Kayla (3412) Tellus	T5H-6839	11/15/2020	17:00		47.632192	07.554798		0
Gevaudan (6759) Tellus	T5H-6840	11/15/2020	18:00		47.631308	07.557847		0
Kayla (3412) Tellus	T5H-6839	11/15/2020	18:00		47.631132	07.558007		0
Gevaudan (6759) Tellus	T5H-6840	11/15/2020	19:00		47.631053	07.558358		0
Kayla (3412) Tellus	T5H-6839	11/15/2020	19:00		47.630267	07.559425		0
Gevaudan (6759) Tellus	T5H-6840	11/15/2020	20:00		47.630860	07.559628		0
Kayla (3412) Tellus	T5H-6839	11/15/2020	20:00		47.630183	07.559702		0
Kayla (3412) Tellus	T5H-6839	11/15/2020	21:00		47.630552	07.559322		0
Gevaudan (6759) Tellus	T5H-6840	11/15/2020	21:00		47.630630	07.558935		0
Gevaudan (6759) Tellus	T5H-6840	11/15/2020	22:00		47.631082	07.558378		0
Kayla (3412) Tellus	T5H-6839	11/15/2020	22:00		47.631068	07.558598		0
Kayla (3412) Tellus	T5H-6839	11/15/2020	23:00		47.631293	07.559080		0
Gevaudan (6759) Tellus	T5H-6840	11/15/2020	23:00		47.630953	07.558453		0
Kayla (3412) Tellus	T5H-6839	11/16/2020	00:00		47.631295	07.558935		0
Gevaudan (6759) Tellus	T5H-6840	11/16/2020	00:00		47.631293	07.558060		0
Gevaudan (6759) Tellus	T5H-6840	11/16/2020	01:00		47.631257	07.558745		0
Kayla (3412) Tellus	T5H-6839	11/16/2020	01:00		47.631273	07.558973		0
Gevaudan (6759) Tellus	T5H-6840	11/16/2020	02:00		47.631257	07.558807		0
Kayla (3412) Tellus	T5H-6839	11/16/2020	02:00		47.631287	07.558945		0
Kayla (3412) Tellus	T5H-6839	11/16/2020	03:00		47.631298	07.559005		0
Gevaudan (6759) Tellus	T5H-6840	11/16/2020	03:00		47.631387	07.558443		0
Kayla (3412) Tellus	T5H-6839	11/16/2020	04:00		47.631287	07.558988		0
Gevaudan (6759) Tellus	T5H-6840	11/16/2020	04:00		47.631303	07.558740		0
Kayla (3412) Tellus	T5H-6839	11/16/2020	05:00		47.631252	07.559092		0
Gevaudan (6759) Tellus	T5H-6840	11/16/2020	05:00		47.631355	07.558637		0
Kayla (3412) Tellus	T5H-6839	11/16/2020	06:00		47.631393	07.558942		0
Gevaudan (6759) Tellus	T5H-6840	11/16/2020	06:00		47.631297	07.558787		0
Kayla (3412) Tellus	T5H-6839	11/16/2020	07:00		47.631170	07.558795		0
Gevaudan (6759) Tellus	T5H-6840	11/16/2020	07:00		47.631110	07.558317		0
Gevaudan (6759) Tellus	T5H-6840	11/16/2020	08:00		47.630110	07.558660		0
Kayla (3412) Tellus	T5H-6839	11/16/2020	08:00		47.630682	07.558913		0
Gevaudan (6759) Tellus	T5H-6840	11/16/2020	09:00		47.625242	07.561295		0
Kayla (3412) Tellus	T5H-6839	11/16/2020	09:00		47.625252	07.561503		0
Gevaudan (6759) Tellus	T5H-6840	11/16/2020	10:00		47.624195	07.562577		0
Kayla (3412) Tellus	T5H-6839	11/16/2020	10:00		47.624088	07.562890		0
Gevaudan (6759) Tellus	T5H-6840	11/16/2020	11:00		47.624713	07.562988		0
Kayla (3412) Tellus	T5H-6839	11/16/2020	11:00		47.624323	07.563183		0
Gevaudan (6759) Tellus	T5H-6840	11/16/2020	12:00		47.627873	07.562180		0
Kayla (3412) Tellus	T5H-6839	11/16/2020	12:00		47.627528	07.562558		0
Gevaudan (6759) Tellus	T5H-6840	11/16/2020	13:00		47.627758	07.561883		0
Kayla (3412) Tellus	T5H-6839	11/16/2020	13:00		47.627922	07.562370		0
Gevaudan (6759) Tellus	T5H-6840	11/16/2020	14:00		47.627922	07.562088		0
Kayla (3412) Tellus	T5H-6839	11/16/2020	14:00		47.627842	07.562362		0
Kayla (3412) Tellus	T5H-6839	11/16/2020	15:00		47.627557	07.561232		0
Gevaudan (6759) Tellus	T5H-6840	11/16/2020	15:00		47.627582	07.561037		0
Kayla (3412) Tellus	T5H-6839	11/16/2020	16:00		47.631185	07.557957		0
Gevaudan (6759) Tellus	T5H-6840	11/16/2020	16:00		47.631083	07.558303		0
Kayla (3412) Tellus	T5H-6839	11/16/2020	17:00		47.631378	07.558163		0
Gevaudan (6759) Tellus	T5H-6840	11/16/2020	17:00		47.631163	07.558277		0
